code_postal,nom_commune_complet,departement
39150,CHAUX-DES-CROTENAY,Jura
39150,NANCHEZ,Jura
39150,NANCHEZ,Jura
39150,LA CHAUX-DU-DOMBIEF,Jura
39230,LA CHAUX-EN-BRESSE,Jura
39110,CHAUX-CHAMPAGNY,Jura
39110,CHAUX-CHAMPAGNY,Jura
39270,CHAVÃ©RIA,Jura
39230,CHEMENOT,Jura
39240,CHEMILLA,Jura
39120,CHEMIN,Jura
39120,CHÃªNE-BERNARD,Jura
39230,CHÃªNE-SEC,Jura
39290,CHEVIGNY,Jura
39190,CHEVREAUX,Jura
39130,CHEVROTAINE,Jura
39570,CHILLE,Jura
39570,CHILLY-LE-VIGNOBLE,Jura
39110,CHILLY-SUR-SALINS,Jura
39240,CHISSÃ©RIA,Jura
39380,CHISSEY-SUR-LOUE,Jura
39100,CHOISEY,Jura
39370,CHOUX,Jura
39300,CIZE,Jura
39130,CLAIRVAUX-LES-LACS,Jura
39110,CLUCY,Jura
39130,COGNA,Jura
39200,COISERETTE,Jura
39240,COISIA,Jura
39800,COLONNE,Jura
39140,COMMENAILLES,Jura
39570,CONDAMINE,Jura
39240,CONDES,Jura
39570,CONLIÃ¨GE,Jura
39300,CONTE,Jura
39240,CORNOD,Jura
39140,COSGES,Jura
39570,COURBETTE,Jura
39570,COURBOUZON,Jura
39570,COURLANS,Jura
39570,COURLANS,Jura
39570,COURLAOUX,Jura
39700,COURTEFONTAINE,Jura
39190,COUSANCE,Jura
39200,COYRIÃ¨RE,Jura
39260,COYRON,Jura
39600,CRAMANS,Jura
39210,HAUTEROCHE,Jura
39570,HAUTEROCHE,Jura
39570,HAUTEROCHE,Jura
39300,CRANS,Jura
39260,CRENANS,Jura
39270,CRESSIA,Jura
39100,CRISSEY,Jura
39300,CROTENAY,Jura
39260,LES CROZETS,Jura
39190,CUISIA,Jura
39170,CUTTURA,Jura
39250,CUVIER,Jura
39290,DAMMARTIN-MARPAIN,Jura
39290,DAMMARTIN-MARPAIN,Jura
39500,DAMPARIS,Jura
39700,DAMPIERRE,Jura
39700,DAMPIERRE,Jura
39230,DARBONNAY,Jura
39130,DENEZIÃ¨RES,Jura
39120,LE DESCHAUX,Jura
39140,DESNES,Jura
39320,DESSIA,Jura
39230,LES DEUX-FAYS,Jura
39190,DIGNA,Jura
39100,DOLE,Jura
39100,DOLE,Jura
39100,DOLE,Jura
39210,DOMBLANS,Jura
39270,DOMPIERRE-SUR-MONT,Jura
39130,DOUCIER,Jura
39110,DOURNON,Jura
39250,DOYE,Jura
39240,DRAMELAY,Jura
39700,Ã‰CLANS-NENON,Jura
39700,Ã‰CLANS-NENON,Jura
39600,Ã‰CLEUX,Jura
39270,Ã‰CRILLE,Jura
39150,ENTRE-DEUX-MONTS,Jura
39160,VAL-D'Ã‰PY,Jura
39160,VAL-D'Ã‰PY,Jura
39160,VAL-D'Ã‰PY,Jura
39160,VAL-D'Ã‰PY,Jura
39160,VAL-D'Ã‰PY,Jura
39320,VAL-D'Ã‰PY,Jura
39300,Ã‰QUEVILLON,Jura
39120,LES ESSARDS-TAIGNEVAUX,Jura
39250,ESSERVAL-TARTRE,Jura
39130,Ã‰TIVAL,Jura
39130,Ã‰TIVAL,Jura
39570,L'Ã‰TOILE,Jura
39700,Ã‰TREPIGNEY,Jura
39700,Ã‰VANS,Jura
39700,FALLETANS,Jura
39250,LA FAVIÃ¨RE,Jura
39800,FAY-EN-MONTAGNE,Jura
39600,LA FERTÃ©,Jura
39240,FÃ©TIGNY,Jura
39800,LE FIED,Jura
39520,FONCINE-LE-BAS,Jura
39460,FONCINE-LE-HAUT,Jura
39140,FONTAINEBRUX,Jura
39130,FONTENU,Jura
39150,FORT-DU-PLASNE,Jura
39100,FOUCHERANS,Jura
39230,FOULENAY,Jura
39700,FRAISANS,Jura
39230,FRANCHEVILLE,Jura
39250,FRAROZ,Jura
39290,FRASNE-LES-MEULIÃ¨RES,Jura
39130,LA FRASNÃ©E,Jura
39130,LE FRASNOIS,Jura
39570,FRÃ©BUANS,Jura
39210,FRONTENAY,Jura
39120,GATEY,Jura
39350,GENDREY,Jura
39240,GENOD,Jura
39110,GERAISE,Jura
39380,GERMIGNEY,Jura
39570,GERUGE,Jura
39570,GEVINGEY,Jura
39100,GEVRY,Jura
39320,GIGNY,Jura
39250,GILLOIS,Jura
39190,GIZIA,Jura
39150,GRANDE-RIVIÃ¨RE,Jura
39150,GRANDE-RIVIÃ¨RE,Jura
39600,GRANGE-DE-VAIVRE,Jura
39320,GRAYE-ET-CHARNAY,Jura
39290,GREDISANS,Jura
39800,GROZON,Jura
39190,GRUSSE,Jura
39130,HAUTECOUR,Jura
39120,LES HAYS,Jura
39110,IVORY,Jura
39110,IVREY,Jura
39360,JEURRE,Jura
39100,JOUHE,Jura
39150,LAC-DES-ROUGES-TRUITES,Jura
39210,LADOYE-SUR-SEILLE,Jura
39320,MONTLAINSIA,Jura
1410,LAJOUX,Ain
39310,LAJOUX,Jura
39310,LAMOURA,Jura
39300,LE LARDERET,Jura
39130,LARGILLAY-MARSONNAY,Jura
39140,LARNAUD,Jura
39360,LARRIVOIRE,Jura
39300,LE LATET,Jura
39250,LA LATETTE,Jura
1590,LAVANCIA-EPERCY,Ain
39700,LAVANGEOT,Jura
39700,LAVANS-LÃ¨S-DOLE,Jura
39170,LAVANS-LÃ¨S-SAINT-CLAUDE,Jura
39170,LAVANS-LÃ¨S-SAINT-CLAUDE,Jura
39170,LAVANS-LÃ¨S-SAINT-CLAUDE,Jura
39240,LAVANS-SUR-VALOUSE,Jura
39210,LAVIGNY,Jura
39210,LAVIGNY,Jura
39260,LECT,Jura
39260,LECT,Jura
39240,VALZIN EN PETITE MONTAGNE,Jura
39110,LEMUY,Jura
39300,LENT,Jura
39170,LESCHÃ¨RES,Jura
39320,LOISIA,Jura
39230,LOMBARD,Jura
39400,LONGCHAUMOIS,Jura
39250,LONGCOCHON,Jura
39120,LONGWY-SUR-LE-DOUBS,Jura
39000,LONS-LE-SAUNIER,Jura
39300,LOULLE,Jura
39350,LOUVATANGE,Jura
39320,LOUVENNE,Jura
39210,LE LOUVEROT,Jura
39380,LA LOYE,Jura
39570,MACORNAY,Jura
39260,MAISOD,Jura
39700,MALANGE,Jura
39190,MALLEREY,Jura
39230,MANTRY,Jura
39240,MARIGNA-SUR-VALOUSE,Jura
39130,MARIGNY,Jura
39270,MARNÃ©ZIA,Jura
39110,MARNOZ,Jura
39210,LA MARRE,Jura
39260,MARTIGNA,Jura
39600,MATHENAY,Jura
39190,MAYNAL,Jura
39210,MENÃ©TRU-LE-VIGNOBLE,Jura
39130,MENÃ©TRUX-EN-JOUX,Jura
39290,MENOTEY,Jura
39270,MÃ©RONA,Jura
39600,MESNAY,Jura
39130,MESNOIS,Jura
39570,MESSIA-SUR-SORNE,Jura
39260,MEUSSIA,Jura
39250,MIÃ¨GES,Jura
39250,MIÃ¨GES,Jura
39250,MIÃ¨GES,Jura
39800,MIÃ©RY,Jura
39250,MIGNOVILLARD,Jura
39250,MIGNOVILLARD,Jura
39250,MIGNOVILLARD,Jura
39250,MIGNOVILLARD,Jura
39260,MOIRANS-EN-MONTAGNE,Jura
39570,MOIRON,Jura
39290,MOISSEY,Jura
39800,MOLAIN,Jura
39600,MOLAMBOZ,Jura
39500,MOLAY,Jura
39360,MOLINGES,Jura
39310,LES MOLUNES,Jura
39230,MONAY,Jura
39320,MONNETAY,Jura
39300,MONNET-LA-VILLE,Jura
39100,MONNIÃ¨RES,Jura
39160,MONTAGNA-LE-RECONDUIT,Jura
39320,MONTAGNA-LE-TEMPLIER,Jura
39570,MONTAIGU,Jura
39210,MONTAIN,Jura
39380,MONTBARREY,Jura
39260,MONTCUSEL,Jura
39700,MONTEPLAIN,Jura
39320,MONTFLEUR,Jura
39800,MONTHOLIER,Jura
39600,MONTIGNY-LÃ¨S-ARSURES,Jura
39300,MONTIGNY-SUR-L'AIN,Jura
39110,MONTMARLON,Jura
39290,MONTMIREY-LA-VILLE,Jura
39290,MONTMIREY-LE-CHÃ¢TEAU,Jura
39570,MONTMOROT,Jura
39570,MONTMOROT,Jura
39320,MONTREVEL,Jura
39300,MONTROND,Jura
39380,MONT-SOUS-VAUDREY,Jura
39300,MONT-SUR-MONNET,Jura
39400,MORBIER,Jura
39400,MORBIER,Jura
39400,HAUTS DE BIENNE,Jura
39400,HAUTS DE BIENNE,Jura
39400,HAUTS DE BIENNE,Jura
39330,MOUCHARD,Jura
39330,MOUCHARD,Jura
39250,MOURNANS-CHARBONNY,Jura
39310,LES MOUSSIÃ¨RES,Jura
39270,MOUTONNE,Jura
39300,MOUTOUX,Jura
39290,MUTIGNEY,Jura
39160,LES TROIS CHÃ¢TEAUX,Jura
39160,LES TROIS CHÃ¢TEAUX,Jura
39160,LES TROIS CHÃ¢TEAUX,Jura
39140,NANCE,Jura
39270,NANCUISE,Jura
39300,LES NANS,Jura
39120,NEUBLANS-ABERGEMENT,Jura
39120,NEUBLANS-ABERGEMENT,Jura
39800,NEUVILLEY,Jura
39380,NEVY-LÃ¨S-DOLE,Jura
39210,NEVY-SUR-SEILLE,Jura
39300,NEY,Jura
39570,NOGNA,Jura
39250,NOZEROY,Jura
39290,OFFLANGES,Jura
39250,ONGLIÃ¨RES,Jura
39270,ONOZ,Jura
39190,ORBAGNA,Jura
39700,ORCHAMPS,Jura
39270,ORGELET,Jura
39270,ORGELET,Jura
39350,OUGNEY,Jura
39380,OUNANS,Jura
39700,OUR,Jura
39800,OUSSIÃ¨RES,Jura
39350,PAGNEY,Jura
39330,PAGNOZ,Jura
39570,PANNESSIÃ¨RES,Jura
39100,PARCEY,Jura
39300,LE PASQUIER,Jura
39230,PASSENANS,Jura
39130,PATORNAY,Jura
39290,PEINTRE,Jura
39570,PERRIGNY,Jura
39120,PESEUX,Jura
39370,LA PESSE,Jura
39350,LE PETIT-MERCEY,Jura
39120,PETIT-NOIR,Jura
39150,LES PIARDS,Jura
39800,PICARREAU,Jura
39300,PILLEMOINE,Jura
39270,PIMORIN,Jura
39210,LE PIN,Jura
39210,PLAINOISEAU,Jura
39270,PLAISIA,Jura
39150,LES PLANCHES-EN-MONTAGNE,Jura
39150,LES PLANCHES-EN-MONTAGNE,Jura
39600,LES PLANCHES-PRÃ¨S-ARBOIS,Jura
39210,PLASNE,Jura
39800,PLASNE,Jura
39250,PLÃ©NISE,Jura
39250,PLÃ©NISETTE,Jura
39120,PLEURE,Jura
39700,PLUMONT,Jura
39570,POIDS-DE-FIOLE,Jura
39290,POINTRE,Jura
39800,POLIGNY,Jura
39130,PONT-DE-POITTE,Jura
39110,PONT-D'HÃ©RY,Jura
39110,PONT-D'HÃ©RY,Jura
39110,PONT-D'HÃ©RY,Jura
39300,PONT-DU-NAVOY,Jura
39330,PORT-LESNEY,Jura
39600,PORT-LESNEY,Jura
39170,PRATZ,Jura
39220,PRÃ©MANON,Jura
39400,PRÃ©MANON,Jura
39400,PRÃ©MANON,Jura
39270,PRÃ©SILLY,Jura
39110,PRETIN,Jura
39570,PUBLY,Jura
39600,PUPILLIN,Jura
39570,QUINTIGNY,Jura
39120,RAHON,Jura
39290,RAINANS,Jura
39700,RANCHOT,Jura
39700,RANS,Jura
39170,RAVILLOLES,Jura
39230,RECANOZ,Jura
39270,REITHOUSE,Jura
39140,RELANS,Jura
39140,LES REPÃ´TS,Jura
39570,REVIGNY,Jura
39200,LA RIXOUSE,Jura
39250,RIX,Jura
39700,ROCHEFORT-SUR-NENON,Jura
39360,ROGNA,Jura
39350,ROMAIN,Jura
39700,ROMANGE,Jura
39190,ROSAY,Jura
39190,ROTALIER,Jura
39270,ROTHONAY,Jura
39350,ROUFFANGE,Jura
39220,LES ROUSSES,Jura
39220,LES ROUSSES,Jura
39400,LES ROUSSES,Jura
39400,LES ROUSSES,Jura
39400,LES ROUSSES,Jura
39140,RUFFEY-SUR-SEILLE,Jura
39230,RYE,Jura
39130,SAFFLOZ,Jura
39190,SAINTE-AGNÃ¨S,Jura
39160,SAINT-AMOUR,Jura
39410,SAINT-AUBIN,Jura
39120,SAINT-BARAING,Jura
39200,SAINT-CLAUDE,Jura
39200,SAINT-CLAUDE,Jura
39200,SAINT-CLAUDE,Jura
39200,SAINT-CLAUDE,Jura
39200,SAINT-CLAUDE,Jura
39200,SAINT-CLAUDE,Jura
39600,SAINT-CYR-MONTMALIN,Jura
39600,SAINT-CYR-MONTMALIN,Jura
39570,SAINT-DIDIER,Jura
39300,SAINT-GERMAIN-EN-MONTAGNE,Jura
39240,SAINT-HYMETIÃ¨RE,Jura
39160,SAINT-JEAN-D'Ã‰TREUX,Jura
39320,VAL SURAN,Jura
39230,SAINT-LAMAIN,Jura
39150,SAINT-LAURENT-EN-GRANDVAUX,Jura
39230,SAINT-LOTHAIN,Jura
39120,SAINT-LOUP,Jura
39170,COTEAUX DU LIZON,Jura
39570,SAINT-MAUR,Jura
39130,SAINT-MAURICE-CRILLAT,Jura
39130,SAINT-MAURICE-CRILLAT,Jura
39150,SAINT-PIERRE,Jura
39110,SAINT-THIÃ©BAUD,Jura
39110,SAIZENAY,Jura
39700,SALANS,Jura
39350,SALIGNEY,Jura
39110,SALINS-LES-BAINS,Jura
39100,SAMPANS,Jura
39380,SANTANS,Jura
39300,SAPOIS,Jura
39270,SARROGNA,Jura
39270,SARROGNA,Jura
39270,SARROGNA,Jura
39270,SARROGNA,Jura
39130,SAUGEOT,Jura
39240,SAVIGNA,Jura
39120,SÃ©LIGNEY,Jura
39230,SELLIÃ¨RES,Jura
39310,SEPTMONCEL LES MOLUNES,Jura
39230,SERGENAUX,Jura
39120,SERGENON,Jura
39700,SERMANGE,Jura
39700,SERRE-LES-MOULIÃ¨RES,Jura
39300,SIROD,Jura
39300,SIROD,Jura
39130,SONGESON,Jura
39130,SOUCIA,Jura
39380,SOUVANS,Jura
39300,SUPT,Jura
39300,SYAM,Jura
39120,TASSENIÃ¨RES,Jura
39500,TAVAUX,Jura
39350,TAXENNE,Jura
39290,THERVAY,Jura
39110,THÃ©SY,Jura
39240,THOIRETTE-COISIA,Jura
39130,THOIRIA,Jura
39160,THOISSIA,Jura
39230,TOULOUSE-LE-CHÃ¢TEAU,Jura
39270,LA TOUR-DU-MEIX,Jura
39800,TOURMONT,Jura
39570,TRENAL,Jura
39130,UXELLES,Jura
39600,VADANS,Jura
39300,VALEMPOULIÃ¨RES,Jura
39240,VALFIN-SUR-VALOUSE,Jura
39300,VANNOZ,Jura
39300,LE VAUDIOUX,Jura
39380,VAUDREY,Jura
39360,VAUX-LÃ¨S-SAINT-CLAUDE,Jura
39800,VAUX-SUR-POLIGNY,Jura
39190,VERCIA,Jura
39570,VERGES,Jura
39160,VÃ©RIA,Jura
39570,VERNANTOIS,Jura
39210,LE VERNOIS,Jura
39300,VERS-EN-MONTAGNE,Jura
39230,VERS-SOUS-SELLIÃ¨RES,Jura
39130,VERTAMBOZ,Jura
39240,VESCLES,Jura
39570,VEVY,Jura
39380,LA VIEILLE-LOYE,Jura
39200,VILLARD-SAINT-SAUVEUR,Jura
39260,VILLARDS-D'HÃ©RIA,Jura
39150,VILLARD-SUR-BIENNE,Jura
39200,VILLARD-SUR-BIENNE,Jura
39320,VILLECHANTRIA,Jura
39600,VILLENEUVE-D'AVAL,Jura
39240,VILLENEUVE-LÃ¨S-CHARNOD,Jura
39570,VILLENEUVE-SOUS-PYMONT,Jura
39800,VILLERSERINE,Jura
39600,VILLERS-FARLAY,Jura
39120,VILLERS-LES-BOIS,Jura
39800,VILLERS-LES-BOIS,Jura
39120,VILLERS-ROBERT,Jura
39600,VILLETTE-LÃ¨S-ARBOIS,Jura
39100,VILLETTE-LÃ¨S-DOLE,Jura
39140,VILLEVIEUX,Jura
39230,LE VILLEY,Jura
39190,VAL-SONNETTE,Jura
39230,VINCENT-FROIDEVILLE,Jura
39230,VINCENT-FROIDEVILLE,Jura
39360,VIRY,Jura
39350,VITREUX,Jura
39210,VOITEUR,Jura
39240,VOSBLES-VALFIN,Jura
39700,VRIANGE,Jura
39360,VULVOZ,Jura
39110,ARESCHES,Jura
40800,AIRE-SUR-L'ADOUR,Landes
40330,AMOU,Landes
40990,ANGOUMÃ©,Landes
40150,ANGRESSE,Landes
40320,ARBOUCAVE,Landes
40110,ARENGOSSE,Landes
40700,ARGELOS,Landes
40430,ARGELOUSE,Landes
40110,ARJUZANX,Landes
40330,ARSAGUE,Landes
40090,ARTASSENX,Landes
40190,ARTHEZ-D'ARMAGNAC,Landes
40120,ARUE,Landes
40310,ARX,Landes
40700,AUBAGNAN,Landes
40500,AUDIGNON,Landes
40400,AUDON,Landes
40200,AUREILHAN,Landes
40500,AURICE,Landes
40140,AZUR,Landes
40320,BAHUS-SOUBIRAN,Landes
40380,BAIGTS,Landes
40500,BANOS,Landes
40090,BASCONS,Landes
40500,BAS-MAUCO,Landes
40700,BASSERCLES,Landes
40360,BASTENNES,Landes
40320,BATS,Landes
40310,BAUDIGNAN,Landes
40400,BÃ©GAAR,Landes
40410,BELHADE,Landes
40120,BÃ©LIS,Landes
40300,BÃ©LUS,Landes
40180,BÃ©NESSE-LÃ¨S-DAX,Landes
40230,BÃ©NESSE-MAREMNE,Landes
40280,BENQUET,Landes
40250,BERGOUEY,Landes
40240,BETBEZER-D'ARMAGNAC,Landes
40370,BEYLONGUE,Landes
40700,BEYRIES,Landes
40390,BIARROTTE,Landes
40170,BIAS,Landes
40390,BIAUDOS,Landes
40600,BISCARROSSE,Landes
40600,BISCARROSSE,Landes
40330,BONNEGARDE,Landes
40370,BOOS,Landes
40270,BORDÃ¨RES-ET-LAMENSANS,Landes
40090,BOSTENS,Landes
40090,BOUGUE,Landes
40190,BOURDALAT,Landes
40120,BOURRIOT-BERGONCE,Landes
40330,BRASSEMPOUY,Landes
40280,BRETAGNE-DE-MARSAN,Landes
40420,BROCAS,Landes
40320,BUANES,Landes
40120,CACHEN,Landes
40300,CAGNOTTE,Landes
40430,CALLEN,Landes
40090,CAMPAGNE,Landes
40090,CAMPET-ET-LAMOLÃ¨RE,Landes
40180,CANDRESSE,Landes
40090,CANENX-ET-RÃ©AUT,Landes
40130,CAPBRETON,Landes
40400,CARCARÃ¨S-SAINTE-CROIX,Landes
40400,CARCEN-PONSON,Landes
40380,CASSEN,Landes
40700,CASTAIGNOS-SOUSLENS,Landes
40270,CASTANDET,Landes
40360,CASTELNAU-CHALOSSE,Landes
40320,CASTELNAU-TURSAN,Landes
40700,CASTELNER,Landes
40330,CASTEL-SARRAZIN,Landes
40260,CASTETS,Landes
40500,CAUNA,Landes
40300,CAUNEILLE,Landes
40250,CAUPENNE,Landes
40700,CAZALIS,Landes
40270,CAZÃ¨RES-SUR-L'ADOUR,Landes
40090,CÃ¨RE,Landes
40320,CLASSUN,Landes
40320,CLÃ¨DES,Landes
40180,CLERMONT,Landes
40210,COMMENSACQ,Landes
40500,COUDURES,Landes
40240,CRÃ©ON-D'ARMAGNAC,Landes
40100,DAX,Landes
40700,DOAZIT,Landes
40360,DONZACQ,Landes
40800,DUHORT-BACHEN,Landes
40500,DUMES,Landes
40310,ESCALANS,Landes
40210,ESCOURCE,Landes
40290,ESTIBEAUX,Landes
40240,ESTIGARDE,Landes
40320,EUGÃ©NIE-LES-BAINS,Landes
40500,EYRES-MONCUBE,Landes
40500,FARGUES,Landes
40190,LE FRÃªCHE,Landes
40350,GAAS,Landes
40310,GABARRET,Landes
40090,GAILLÃ¨RES,Landes
40380,GAMARDE-LES-BAINS,Landes
40420,GAREIN,Landes
40180,GARREY,Landes
40110,GARROSSE,Landes
40160,GASTES,Landes
40330,GAUJACQ,Landes
40320,GEAUNE,Landes
40090,GELOUX,Landes
40380,GIBRET,Landes
40180,GOOS,Landes
40990,GOURBERA,Landes
40465,GOUSSE,Landes
40400,GOUTS,Landes
40270,GRENADE-SUR-L'ADOUR,Landes
40290,HABAS,Landes
40700,HAGETMAU,Landes
40300,HASTINGUES,Landes
40250,HAURIET,Landes
40280,HAUT-MAUCO,Landes
40990,HERM,Landes
40310,HERRÃ©,Landes
40180,HEUGAS,Landes
40180,HINX,Landes
40190,HONTANX,Landes
40700,HORSARRIEU,Landes
40230,JOSSE,Landes
40700,LABASTIDE-CHALOSSE,Landes
40240,LABASTIDE-D'ARMAGNAC,Landes
40300,LABATUT,Landes
40530,LABENNE,Landes
40210,LABOUHEYRE,Landes
40420,LABRIT,Landes
40320,LACAJUNTE,Landes
40120,LACQUY,Landes
40700,LACRABE,Landes
40090,LAGLORIEUSE,Landes
40240,LAGRANGE,Landes
40250,LAHOSSE,Landes
40465,LALUQUE,Landes
40250,LAMOTHE,Landes
40250,LARBEY,Landes
40270,LARRIVIÃ¨RE-SAINT-SAVIN,Landes
40800,LATRILLE,Landes
40250,LAURÃ¨DE,Landes
40320,LAURET,Landes
40120,LENCOUACQ,Landes
40550,LÃ©ON,Landes
40400,LESGOR,Landes
40260,LESPERON,Landes
40250,LE LEUY,Landes
40170,LÃ©VIGNACQ,Landes
40260,LINXE,Landes
40410,LIPOSTHEY,Landes
40170,LIT-ET-MIXE,Landes
40240,LOSSE,Landes
40380,LOUER,Landes
40250,LOURQUEN,Landes
40240,LUBBON,Landes
40090,LUCBARDEZ-ET-BARGUES,Landes
40210,LÃ¼E,Landes
40120,RETJONS,Landes
40630,LUGLON,Landes
40270,LUSSAGNET,Landes
40430,LUXEY,Landes
40140,MAGESCQ,Landes
40120,MAILLAS,Landes
40120,MAILLÃ¨RES,Landes
40410,MANO,Landes
40700,MANT,Landes
40330,MARPAPS,Landes
40320,MAURIES,Landes
40270,MAURRIN,Landes
40240,MAUVEZIN-D'ARMAGNAC,Landes
40250,MAYLIS,Landes
40090,MAZEROLLES,Landes
40990,MÃ©ES,Landes
40400,MEILHAN,Landes
40660,MESSANGES,Landes
40170,MÃ©ZOS,Landes
40350,MIMBASTE,Landes
40200,MIMIZAN,Landes
40320,MIRAMONT-SENSACQ,Landes
40290,MISSON,Landes
40660,MOLIETS-ET-MAA,Landes
40700,MOMUY,Landes
40700,MONGET,Landes
40700,MONSÃ©GUR,Landes
40500,MONTAUT,Landes
40000,MONT-DE-MARSAN,Landes
40190,MONTÃ©GUT,Landes
40380,MONTFORT-EN-CHALOSSE,Landes
40500,MONTGAILLARD,Landes
40500,MONTSOUÃ©,Landes
40110,MORCENX,Landes
40700,MORGANX,Landes
40290,MOUSCARDÃ¨S,Landes
40410,MOUSTEY,Landes
40250,MUGRON,Landes
40180,NARROSSE,Landes
40330,NASSIET,Landes
40250,NERBIS,Landes
40380,NOUSSE,Landes
40300,OEYREGAVE,Landes
40180,OEYRELUY,Landes
40380,ONARD,Landes
40440,ONDRES,Landes
40110,ONESSE-LAHARIE,Landes
40110,ONESSE-LAHARIE,Landes
40300,ORIST,Landes
40300,ORTHEVIELLE,Landes
40230,ORX,Landes
40290,OSSAGES,Landes
40110,OUSSE-SUZAN,Landes
40380,OZOURT,Landes
40160,PARENTIS-EN-BORN,Landes
40310,PARLEBOSCQ,Landes
40320,PAYROS-CAZAUTETS,Landes
40320,PÃ©CORADE,Landes
40190,PERQUIE,Landes
40300,PEY,Landes
40700,PEYRE,Landes
40300,PEYREHORADE,Landes
40320,PHILONDENX,Landes
40320,PIMBO,Landes
40410,PISSOS,Landes
40410,PISSOS,Landes
40360,POMAREZ,Landes
40200,PONTENX-LES-FORGES,Landes
40465,PONTONX-SUR-L'ADOUR,Landes
40300,PORT-DE-LANNE,Landes
40700,POUDENX,Landes
40350,POUILLON,Landes
40120,POUYDESSEAUX,Landes
40380,POYANNE,Landes
40380,POYARTIN,Landes
40465,PRÃ©CHACQ-LES-BAINS,Landes
40190,PUJO-LE-PLAN,Landes
40320,PUYOL-CAZALET,Landes
40270,RENUNG,Landes
40310,RIMBEZ-ET-BAUDIETS,Landes
40370,RION-DES-LANDES,Landes
40180,RIVIÃ¨RE-SAAS-ET-GOURBY,Landes
40120,ROQUEFORT,Landes
40630,SABRES,Landes
40800,SAINT-AGNET,Landes
40390,SAINT-ANDRÃ©-DE-SEIGNANX,Landes
40250,SAINT-AUBIN,Landes
40090,SAINT-AVIT,Landes
40390,SAINT-BARTHÃ©LEMY,Landes
40700,SAINTE-COLOMBE,Landes
40700,SAINT-CRICQ-CHALOSSE,Landes
40300,SAINT-CRICQ-DU-GAVE,Landes
40190,SAINT-CRICQ-VILLENEUVE,Landes
40300,SAINT-Ã‰TIENNE-D'ORTHE,Landes
40200,SAINTE-EULALIE-EN-BORN,Landes
40190,SAINTE-FOY,Landes
40190,SAINT-GEIN,Landes
40380,SAINT-GEOURS-D'AURIBAT,Landes
40230,SAINT-GEOURS-DE-MAREMNE,Landes
40120,SAINT-GOR,Landes
40380,SAINT-JEAN-DE-LIER,Landes
40230,SAINT-JEAN-DE-MARSACQ,Landes
40240,SAINT-JULIEN-D'ARMAGNAC,Landes
40170,SAINT-JULIEN-EN-BORN,Landes
40240,SAINT-JUSTIN,Landes
40390,SAINT-LAURENT-DE-GOSSE,Landes
40300,SAINT-LON-LES-MINES,Landes
40320,SAINT-LOUBOUER,Landes
40390,SAINTE-MARIE-DE-GOSSE,Landes
40390,SAINT-MARTIN-DE-HINX,Landes
40390,SAINT-MARTIN-DE-SEIGNANX,Landes
40090,SAINT-MARTIN-D'ONEY,Landes
40270,SAINT-MAURICE-SUR-ADOUR,Landes
40550,SAINT-MICHEL-ESCALUS,Landes
40180,SAINT-PANDELON,Landes
40200,SAINT-PAUL-EN-BORN,Landes
40990,SAINT-PAUL-LÃ¨S-DAX,Landes
40090,SAINT-PERDON,Landes
40280,SAINT-PIERRE-DU-MONT,Landes
40500,SAINT-SEVER,Landes
40990,SAINT-VINCENT-DE-PAUL,Landes
40230,SAINT-VINCENT-DE-TYROSSE,Landes
40400,SAINT-YAGUEN,Landes
40320,SAMADET,Landes
40460,SANGUINET,Landes
40120,SARBAZAN,Landes
40500,SARRAZIET,Landes
40800,SARRON,Landes
40230,SAUBION,Landes
40230,SAUBRIGUES,Landes
40180,SAUBUSSE,Landes
40180,SAUGNAC-ET-CAMBRAN,Landes
40410,SAUGNACQ-ET-MURET,Landes
40510,SEIGNOSSE,Landes
40420,LE SEN,Landes
40700,SERRES-GASTON,Landes
40700,SERRESLOUS-ET-ARRIBANS,Landes
40180,SEYRESSE,Landes
40180,SIEST,Landes
40110,SINDÃ¨RES,Landes
40210,SOLFÃ©RINO,Landes
40150,SOORTS-HOSSEGOR,Landes
40320,SORBETS,Landes
40300,SORDE-L'ABBAYE,Landes
40430,SORE,Landes
40180,SORT-EN-CHALOSSE,Landes
40250,SOUPROSSE,Landes
40140,SOUSTONS,Landes
40260,TALLER,Landes
40220,TARNOS,Landes
40400,TARTAS,Landes
40180,TERCIS-LES-BAINS,Landes
40990,TÃ©THIEU,Landes
40360,TILH,Landes
40230,TOSSE,Landes
40250,TOULOUZETTE,Landes
40630,TRENSACQ,Landes
40090,UCHACQ-ET-PARENTIS,Landes
40320,URGONS,Landes
40170,UZA,Landes
40420,VERT,Landes
40380,VICQ-D'AURIBAT,Landes
40320,VIELLE-TURSAN,Landes
40560,VIELLE-SAINT-GIRONS,Landes
40560,VIELLE-SAINT-GIRONS,Landes
40560,VIELLE-SAINT-GIRONS,Landes
40240,VIELLE-SOUBIRAN,Landes
40480,VIEUX-BOUCAU-LES-BAINS,Landes
40270,LE VIGNAU,Landes
40110,VILLENAVE,Landes
40190,VILLENEUVE-DE-MARSAN,Landes
40160,YCHOUX,Landes
40110,YGOS-SAINT-SATURNIN,Landes
40180,YZOSSE,Landes
41310,AMBLOY,Loir-et-Cher
41400,ANGÃ©,Loir-et-Cher
41100,AREINES,Loir-et-Cher
41800,ARTINS,Loir-et-Cher
41170,ARVILLE,Loir-et-Cher
